"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"50","22.617198500","110.242.68.66","172.20.10.6","ICMP","126","32 dBm","","","Echo (ping) reply    id=0x0001, seq=2374/17929, ttl=51 (request in 49)"
"52","23.614612400","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2375/18185, ttl=51 (request in 51)"
"54","24.629480000","110.242.68.66","172.20.10.6","ICMP","126","32 dBm","","","Echo (ping) reply    id=0x0001, seq=2376/18441, ttl=51 (request in 53)"
"56","25.647139700","110.242.68.66","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=2377/18697, ttl=51 (request in 55)"
"58","26.655053800","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2378/18953, ttl=51 (request in 57)"
"60","27.669933400","110.242.68.66","172.20.10.6","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=2379/19209, ttl=51 (request in 59)"
"62","28.687045200","110.242.68.66","172.20.10.6","ICMP","126","32 dBm","","","Echo (ping) reply    id=0x0001, seq=2380/19465, ttl=51 (request in 61)"
"64","29.701843100","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2381/19721, ttl=51 (request in 63)"
"66","30.699053600","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2382/19977, ttl=51 (request in 65)"
"68","31.728977000","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2383/20233, ttl=51 (request in 67)"
"70","32.737313300","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2384/20489, ttl=51 (request in 69)"
"72","33.496275600","46:f2:1b:94:13:64","IntelCor_01:f9:af","ARP","94","34 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"74","33.751539000","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2385/20745, ttl=51 (request in 73)"
"76","34.768583300","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2386/21001, ttl=51 (request in 75)"
"78","35.767256400","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2387/21257, ttl=51 (request in 77)"
"80","36.776999500","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2388/21513, ttl=51 (request in 79)"
"82","37.800720200","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2389/21769, ttl=51 (request in 81)"
"84","38.809098100","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2390/22025, ttl=51 (request in 83)"
"86","39.821291600","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2391/22281, ttl=51 (request in 85)"
"88","40.827267900","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2392/22537, ttl=51 (request in 87)"
"90","41.852640100","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2393/22793, ttl=51 (request in 89)"
"92","42.865122600","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2394/23049, ttl=51 (request in 91)"
"94","43.905237100","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2395/23305, ttl=51 (request in 93)"
"96","44.901516600","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2396/23561, ttl=51 (request in 95)"
"98","45.908081100","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2397/23817, ttl=51 (request in 97)"
"100","46.916699000","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2398/24073, ttl=51 (request in 99)"
"102","47.919190500","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2399/24329, ttl=51 (request in 101)"
"104","48.944494700","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2400/24585, ttl=51 (request in 103)"
"106","49.958302800","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2401/24841, ttl=51 (request in 105)"
"108","50.968146300","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2402/25097, ttl=51 (request in 107)"
"110","51.982240600","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2403/25353, ttl=51 (request in 109)"
"112","52.995206600","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2404/25609, ttl=51 (request in 111)"
"114","54.009247000","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2405/25865, ttl=51 (request in 113)"
"116","55.036252300","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2406/26121, ttl=51 (request in 115)"
"118","56.055670200","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2407/26377, ttl=51 (request in 117)"
"120","57.105305900","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2408/26633, ttl=51 (request in 119)"
"122","58.074386700","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2409/26889, ttl=51 (request in 121)"
"124","59.106338700","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2410/27145, ttl=51 (request in 123)"
"126","60.107347700","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2411/27401, ttl=51 (request in 125)"
"128","61.118083900","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2412/27657, ttl=51 (request in 127)"
"130","62.159281500","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2413/27913, ttl=51 (request in 129)"
"132","63.141293500","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2414/28169, ttl=51 (request in 131)"
"134","64.159370000","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2415/28425, ttl=51 (request in 133)"
"136","65.181158500","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2416/28681, ttl=51 (request in 135)"
"138","66.201407200","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2417/28937, ttl=51 (request in 137)"
"140","67.005601400","46:f2:1b:94:13:64","IntelCor_01:f9:af","ARP","94","33 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"142","67.234048300","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2418/29193, ttl=51 (request in 141)"
"144","68.228267700","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2419/29449, ttl=51 (request in 143)"
"146","69.251606300","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2420/29705, ttl=51 (request in 145)"
"148","70.255189000","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2421/29961, ttl=51 (request in 147)"
"150","71.278325000","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2422/30217, ttl=51 (request in 149)"
"152","72.298376000","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2423/30473, ttl=51 (request in 151)"
"154","73.317542200","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2424/30729, ttl=51 (request in 153)"
"156","74.343354700","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2425/30985, ttl=51 (request in 155)"
"158","75.345198500","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2426/31241, ttl=51 (request in 157)"
"160","76.350355100","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2427/31497, ttl=51 (request in 159)"
"162","77.370399100","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2428/31753, ttl=51 (request in 161)"
"164","78.378417800","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2429/32009, ttl=51 (request in 163)"
"166","79.403638300","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2430/32265, ttl=51 (request in 165)"
"169","80.026370100","172.20.10.1","172.20.10.6","DNS","259","34 dBm","","","Standard query response 0xa18a A v10.events.data.microsoft.com CNAME global.asimov.events.data.trafficmanager.net CNAME skypedataprdcoleus13.cloudapp.net A 168.62.58.130"
"170","80.026370100","172.20.10.1","172.20.10.6","DNS","259","34 dBm","","","Standard query response 0xa18a A v10.events.data.microsoft.com CNAME global.asimov.events.data.trafficmanager.net CNAME skypedataprdcoleus13.cloudapp.net A 168.62.58.130"
"172","80.289986200","168.62.58.130","172.20.10.6","TCP","118","34 dBm","","","443  >  50081 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 WS=256 SACK_PERM=1"
"176","80.437040800","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2431/32521, ttl=51 (request in 175)"
"177","80.567589300","168.62.58.130","172.20.10.6","TCP","1506","34 dBm","","","443  >  50081 [ACK] Seq=1 Ack=215 Win=524544 Len=1400 [TCP segment of a reassembled PDU]"
"178","80.569115800","168.62.58.130","172.20.10.6","TCP","1506","34 dBm","","","443  >  50081 [ACK] Seq=1401 Ack=215 Win=524544 Len=1400 [TCP segment of a reassembled PDU]"
"180","80.572200000","168.62.58.130","172.20.10.6","TLSv1.2","1372","34 dBm","","","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"182","80.900430700","168.62.58.130","172.20.10.6","TLSv1.2","157","34 dBm","","","Change Cipher Spec, Encrypted Handshake Message"
"185","81.205457300","168.62.58.130","172.20.10.6","TCP","106","34 dBm","","","443  >  50081 [ACK] Seq=4118 Ack=1829 Win=524800 Len=0"
"186","81.232252100","168.62.58.130","172.20.10.6","TCP","118","34 dBm","","","[TCP Dup ACK 185#1] 443  >  50081 [ACK] Seq=4118 Ack=1829 Win=524800 Len=0 SLE=3229 SRE=3255"
"187","81.232252100","168.62.58.130","172.20.10.6","TCP","106","34 dBm","","","443  >  50081 [ACK] Seq=4118 Ack=3255 Win=524800 Len=0"
"188","81.234825300","168.62.58.130","172.20.10.6","TLSv1.2","465","34 dBm","","","Application Data"
"191","81.429150100","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2432/32777, ttl=51 (request in 190)"
"192","81.502214900","168.62.58.130","172.20.10.6","TCP","106","34 dBm","","","443  >  50081 [FIN, ACK] Seq=4477 Ack=3256 Win=524800 Len=0"
"195","82.429942400","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2433/33033, ttl=51 (request in 194)"
"197","83.454460300","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2434/33289, ttl=51 (request in 196)"
"199","84.463096500","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2435/33545, ttl=51 (request in 198)"
"201","85.548732700","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2436/33801, ttl=51 (request in 200)"
"203","86.509022700","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2437/34057, ttl=51 (request in 202)"
"205","87.536977100","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2438/34313, ttl=51 (request in 204)"
"207","88.545389100","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2439/34569, ttl=51 (request in 206)"
"209","89.545306500","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2440/34825, ttl=51 (request in 208)"
"211","90.600624400","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2441/35081, ttl=51 (request in 210)"
"213","91.564730700","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2442/35337, ttl=51 (request in 212)"
"215","92.576249100","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2443/35593, ttl=51 (request in 214)"
"217","93.590215300","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2444/35849, ttl=51 (request in 216)"
"219","94.609627500","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2445/36105, ttl=51 (request in 218)"
"221","95.612521100","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2446/36361, ttl=51 (request in 220)"
"223","96.637540000","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2447/36617, ttl=51 (request in 222)"
"225","97.629580000","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2448/36873, ttl=51 (request in 224)"
"227","98.647474700","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2449/37129, ttl=51 (request in 226)"
"229","99.666486800","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2450/37385, ttl=51 (request in 228)"
"231","100.679714900","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2451/37641, ttl=51 (request in 230)"
"233","101.681144700","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2452/37897, ttl=51 (request in 232)"
"235","102.685610600","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2453/38153, ttl=51 (request in 234)"
"237","103.709671500","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2454/38409, ttl=51 (request in 236)"
"239","104.730544400","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2455/38665, ttl=51 (request in 238)"
"241","105.745519600","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2456/38921, ttl=51 (request in 240)"
"243","106.764647000","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2457/39177, ttl=51 (request in 242)"
"245","107.776513100","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2458/39433, ttl=51 (request in 244)"
"247","108.803216000","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2459/39689, ttl=51 (request in 246)"
"249","109.815722400","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2460/39945, ttl=51 (request in 248)"
"251","110.827654200","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2461/40201, ttl=51 (request in 250)"
"253","111.839639600","110.242.68.66","172.20.10.6","ICMP","126","32 dBm","","","Echo (ping) reply    id=0x0001, seq=2462/40457, ttl=51 (request in 252)"
"255","112.846663700","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2463/40713, ttl=51 (request in 254)"
"257","113.856262000","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2464/40969, ttl=51 (request in 256)"
"259","114.512108700","46:f2:1b:94:13:64","IntelCor_01:f9:af","ARP","94","33 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"261","114.859661100","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2465/41225, ttl=51 (request in 260)"
"263","115.881879200","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2466/41481, ttl=51 (request in 262)"
"265","116.887915300","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2467/41737, ttl=51 (request in 264)"
"267","117.964414300","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2468/41993, ttl=51 (request in 266)"
"269","118.953608900","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2469/42249, ttl=51 (request in 268)"
"271","119.959966100","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2470/42505, ttl=51 (request in 270)"
"273","120.959706400","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2471/42761, ttl=51 (request in 272)"
"275","121.960669900","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2472/43017, ttl=51 (request in 274)"
"277","122.965464700","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2473/43273, ttl=51 (request in 276)"
"279","123.970733800","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2474/43529, ttl=51 (request in 278)"
"281","125.003365800","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2475/43785, ttl=51 (request in 280)"
