"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"483","194.481930300","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3931/23311, ttl=53 (request in 482)"
"485","195.477894700","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3932/23567, ttl=53 (request in 484)"
"487","196.486996300","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3933/23823, ttl=53 (request in 486)"
"489","197.507011900","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3934/24079, ttl=53 (request in 488)"
"491","198.516854300","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3935/24335, ttl=53 (request in 490)"
"493","199.522069600","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3936/24591, ttl=53 (request in 492)"
"495","200.555936000","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3937/24847, ttl=53 (request in 494)"
"497","201.545018900","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3938/25103, ttl=53 (request in 496)"
"499","202.561963400","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3939/25359, ttl=53 (request in 498)"
"501","203.586963700","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3940/25615, ttl=53 (request in 500)"
"503","204.582417700","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3941/25871, ttl=53 (request in 502)"
"505","205.634895100","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3942/26127, ttl=53 (request in 504)"
"507","206.669096000","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3943/26383, ttl=53 (request in 506)"
"509","207.621972800","112.80.248.75","172.20.10.6","ICMP","126","29 dBm","","","Echo (ping) reply    id=0x0001, seq=3944/26639, ttl=53 (request in 508)"
"511","208.627441300","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3945/26895, ttl=53 (request in 510)"
"513","209.651916100","112.80.248.75","172.20.10.6","ICMP","126","29 dBm","","","Echo (ping) reply    id=0x0001, seq=3946/27151, ttl=53 (request in 512)"
"515","210.663053100","112.80.248.75","172.20.10.6","ICMP","126","29 dBm","","","Echo (ping) reply    id=0x0001, seq=3947/27407, ttl=53 (request in 514)"
"517","211.673014700","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3948/27663, ttl=53 (request in 516)"
"519","212.677948800","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3949/27919, ttl=53 (request in 518)"
"521","213.698752900","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3950/28175, ttl=53 (request in 520)"
"523","214.702339900","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3951/28431, ttl=53 (request in 522)"
"525","215.706049500","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3952/28687, ttl=53 (request in 524)"
"527","216.724983400","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3953/28943, ttl=53 (request in 526)"
"529","217.738136800","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3954/29199, ttl=53 (request in 528)"
"531","218.761038500","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3955/29455, ttl=53 (request in 530)"
"533","219.771506000","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3956/29711, ttl=53 (request in 532)"
"535","220.776133000","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3957/29967, ttl=53 (request in 534)"
"537","221.801045400","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3958/30223, ttl=53 (request in 536)"
"539","222.812105000","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3959/30479, ttl=53 (request in 538)"
"541","223.822182700","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3960/30735, ttl=53 (request in 540)"
"543","224.857585700","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3961/30991, ttl=53 (request in 542)"
"545","225.847055100","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3962/31247, ttl=53 (request in 544)"
"547","226.631808800","46:f2:1b:94:13:64","IntelCor_01:f9:af","ARP","94","30 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"549","226.857039200","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3963/31503, ttl=53 (request in 548)"
"551","227.884169600","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3964/31759, ttl=53 (request in 550)"
"553","228.880319000","112.80.248.75","172.20.10.6","ICMP","126","29 dBm","","","Echo (ping) reply    id=0x0001, seq=3965/32015, ttl=53 (request in 552)"
"555","229.900162500","112.80.248.75","172.20.10.6","ICMP","126","29 dBm","","","Echo (ping) reply    id=0x0001, seq=3966/32271, ttl=53 (request in 554)"
"557","230.895254300","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3967/32527, ttl=53 (request in 556)"
"559","231.915243800","112.80.248.75","172.20.10.6","ICMP","126","29 dBm","","","Echo (ping) reply    id=0x0001, seq=3968/32783, ttl=53 (request in 558)"
"561","232.939273300","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3969/33039, ttl=53 (request in 560)"
"563","233.964155900","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3970/33295, ttl=53 (request in 562)"
"565","234.975230200","112.80.248.75","172.20.10.6","ICMP","126","29 dBm","","","Echo (ping) reply    id=0x0001, seq=3971/33551, ttl=53 (request in 564)"
"567","236.000973300","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3972/33807, ttl=53 (request in 566)"
"569","237.020271500","112.80.248.75","172.20.10.6","ICMP","126","29 dBm","","","Echo (ping) reply    id=0x0001, seq=3973/34063, ttl=53 (request in 568)"
"571","238.030148700","112.80.248.75","172.20.10.6","ICMP","126","29 dBm","","","Echo (ping) reply    id=0x0001, seq=3974/34319, ttl=53 (request in 570)"
"573","239.049173700","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3975/34575, ttl=53 (request in 572)"
"575","240.060179200","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3976/34831, ttl=53 (request in 574)"
"577","241.084339200","112.80.248.75","172.20.10.6","ICMP","126","29 dBm","","","Echo (ping) reply    id=0x0001, seq=3977/35087, ttl=53 (request in 576)"
"579","242.079319300","112.80.248.75","172.20.10.6","ICMP","126","29 dBm","","","Echo (ping) reply    id=0x0001, seq=3978/35343, ttl=53 (request in 578)"
"581","243.104294000","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3979/35599, ttl=53 (request in 580)"
"583","244.123308900","112.80.248.75","172.20.10.6","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3980/35855, ttl=53 (request in 582)"
"585","245.134296400","112.80.248.75","172.20.10.6","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3981/36111, ttl=53 (request in 584)"
