"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"980","420.927625900","112.80.248.75","172.20.10.6","ICMP","126","26 dBm","","","Echo (ping) reply    id=0x0001, seq=2979/41739, ttl=53 (request in 979)"
"982","421.942588400","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=2980/41995, ttl=53 (request in 981)"
"984","422.953402700","112.80.248.75","172.20.10.6","ICMP","126","26 dBm","","","Echo (ping) reply    id=0x0001, seq=2981/42251, ttl=53 (request in 983)"
"986","423.957281200","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=2982/42507, ttl=53 (request in 985)"
"988","424.982641900","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=2983/42763, ttl=53 (request in 987)"
"990","425.983380800","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=2984/43019, ttl=53 (request in 989)"
"992","427.008789900","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=2985/43275, ttl=53 (request in 991)"
"994","428.023281600","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=2986/43531, ttl=53 (request in 993)"
"996","428.552574800","46:f2:1b:94:13:64","IntelCor_01:f9:af","ARP","94","27 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"998","429.046936600","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=2987/43787, ttl=53 (request in 997)"
"1000","430.058706300","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=2988/44043, ttl=53 (request in 999)"
"1002","431.068152300","112.80.248.75","172.20.10.6","ICMP","126","26 dBm","","","Echo (ping) reply    id=0x0001, seq=2989/44299, ttl=53 (request in 1001)"
"1004","432.102698600","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=2990/44555, ttl=53 (request in 1003)"
"1006","433.091643900","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=2991/44811, ttl=53 (request in 1005)"
"1007","433.821656900","40.100.54.226","172.20.10.6","TLSv1.2","146","26 dBm","","","Application Data"
"1010","434.101691800","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=2992/45067, ttl=53 (request in 1009)"
"1012","435.127128600","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=2993/45323, ttl=53 (request in 1011)"
"1014","436.137131400","112.80.248.75","172.20.10.6","ICMP","126","26 dBm","","","Echo (ping) reply    id=0x0001, seq=2994/45579, ttl=53 (request in 1013)"
"1016","437.143406000","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=2995/45835, ttl=53 (request in 1015)"
"1018","438.167122500","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=2996/46091, ttl=53 (request in 1017)"
"1020","439.187155300","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=2997/46347, ttl=53 (request in 1019)"
"1022","440.193410300","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=2998/46603, ttl=53 (request in 1021)"
"1024","441.222776500","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=2999/46859, ttl=53 (request in 1023)"
"1026","442.232357500","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=3000/47115, ttl=53 (request in 1025)"
"1028","443.243584700","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=3001/47371, ttl=53 (request in 1027)"
"1030","444.268396600","112.80.248.75","172.20.10.6","ICMP","126","26 dBm","","","Echo (ping) reply    id=0x0001, seq=3002/47627, ttl=53 (request in 1029)"
"1032","445.290422000","112.80.248.75","172.20.10.6","ICMP","126","26 dBm","","","Echo (ping) reply    id=0x0001, seq=3003/47883, ttl=53 (request in 1031)"
"1034","446.283996300","112.80.248.75","172.20.10.6","ICMP","126","26 dBm","","","Echo (ping) reply    id=0x0001, seq=3004/48139, ttl=53 (request in 1033)"
"1036","447.301830100","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=3005/48395, ttl=53 (request in 1035)"
"1038","448.343316900","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=3006/48651, ttl=53 (request in 1037)"
"1040","448.499876800","20.198.162.76","172.20.10.6","TLSv1.2","280","27 dBm","","","Application Data"
"1043","449.347190000","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=3007/48907, ttl=53 (request in 1042)"
"1045","450.367827500","112.80.248.75","172.20.10.6","ICMP","126","26 dBm","","","Echo (ping) reply    id=0x0001, seq=3008/49163, ttl=53 (request in 1044)"
"1047","451.381851600","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=3009/49419, ttl=53 (request in 1046)"
"1049","452.423406700","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=3010/49675, ttl=53 (request in 1048)"
"1051","453.428296100","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=3011/49931, ttl=53 (request in 1050)"
"1053","454.433373100","112.80.248.75","172.20.10.6","ICMP","126","26 dBm","","","Echo (ping) reply    id=0x0001, seq=3012/50187, ttl=53 (request in 1052)"
"1055","455.461917400","112.80.248.75","172.20.10.6","ICMP","126","22 dBm","","","Echo (ping) reply    id=0x0001, seq=3013/50443, ttl=53 (request in 1054)"
"1057","456.461869900","112.80.248.75","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3014/50699, ttl=53 (request in 1056)"
"1059","457.471902300","112.80.248.75","172.20.10.6","ICMP","126","25 dBm","","","Echo (ping) reply    id=0x0001, seq=3015/50955, ttl=53 (request in 1058)"
