"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","MCS index","Data rate","Info"
"681","68.096382","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=27, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"685","68.198810","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=28, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"686","68.301186","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=29, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"687","68.403626","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=30, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"688","68.505994","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=31, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"689","68.608410","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=32, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"690","68.710677","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=33, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"691","68.813211","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=34, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"692","68.915606","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=35, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"693","69.018043","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=36, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"694","69.120436","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=37, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"695","69.222843","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=38, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"696","69.325249","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=39, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"697","69.427575","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=40, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"698","69.529997","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=41, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"699","69.632400","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=42, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"700","69.734819","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=43, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"701","69.837210","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=44, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"702","69.939600","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=45, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"703","70.041819","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=46, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"704","70.144417","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=47, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"705","70.246802","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=48, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"706","70.349210","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=49, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"707","70.451617","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=50, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"708","70.554017","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=51, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"709","70.656408","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=52, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"710","70.758811","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=53, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"711","70.861224","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=54, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"712","70.963613","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=55, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"713","71.066015","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=56, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"714","71.168416","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=57, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"715","71.270812","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=58, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"716","71.373237","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=59, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"717","71.475594","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=60, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"718","71.578024","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=61, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"719","71.680404","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=62, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"720","71.782808","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=63, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"721","71.885266","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=64, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"722","71.987453","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=65, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"723","72.090008","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=66, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"724","72.192397","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=67, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"725","72.294814","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=68, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"726","72.397211","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=69, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"727","72.499621","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=70, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"728","72.602000","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=71, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"729","72.704410","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=72, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"730","72.806806","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=73, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"731","72.909217","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=74, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"732","73.011608","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=75, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"733","73.114022","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=76, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"734","73.216411","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=77, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"735","73.318818","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=78, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"736","73.421219","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=79, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"737","73.523613","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=80, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"738","73.625997","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=81, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"739","73.728393","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=82, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"740","73.830864","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=83, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"741","73.933198","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=84, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"742","74.036059","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=85, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"743","74.138007","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=86, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"744","74.240448","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=87, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"745","74.342870","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=88, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"746","74.445284","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=89, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"747","74.547602","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=90, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"748","74.650004","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=91, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"749","74.752434","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=92, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"750","74.854863","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=93, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"751","74.957214","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=94, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"752","75.059657","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=95, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"753","75.161998","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=96, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"754","75.264261","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=97, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"755","75.366816","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=98, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"756","75.469233","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=99, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"757","75.571606","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=100, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"758","75.674033","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=101, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"759","75.776407","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=102, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"760","75.878819","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=103, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"761","75.981236","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=104, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"762","76.083610","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=105, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"763","76.186036","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=106, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"764","76.288476","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=107, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"765","76.390805","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=108, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"766","76.493212","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=109, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"767","76.595662","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=110, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"768","76.698017","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=111, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"769","76.800405","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=112, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"770","76.902857","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=113, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"771","77.005206","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=114, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"772","77.107629","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=115, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"773","77.210021","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=116, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"774","77.312435","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=117, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"775","77.414814","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=118, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"776","77.517205","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=119, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"777","77.619606","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=120, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"778","77.722006","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=121, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"779","77.824423","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=122, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"780","77.926828","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=123, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"781","78.029221","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=124, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"782","78.131627","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=125, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"783","78.234007","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=126, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"784","78.336443","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=127, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"785","78.438814","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=128, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"786","78.541092","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=129, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"787","78.643607","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=130, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"788","78.746007","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=131, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"789","78.848408","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=132, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"790","78.950806","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=133, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"791","79.053308","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=134, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"792","79.155606","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=135, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"793","79.258026","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=136, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"794","79.360416","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=137, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"795","79.462857","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=138, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"796","79.565218","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=139, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"797","79.667629","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=140, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"798","79.770009","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=141, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"799","79.872436","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=142, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"800","79.974850","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=143, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"801","80.077292","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=144, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"802","80.179625","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=145, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"803","80.282028","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=146, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"804","80.384432","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=147, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"805","80.486824","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=148, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"806","80.589213","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=149, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"807","80.691636","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=150, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"808","80.794061","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=151, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"809","80.896422","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=152, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"810","80.998807","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=153, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"811","81.101301","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=154, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"812","81.203615","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=155, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"813","81.306019","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=156, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"814","81.408432","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=157, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"815","81.510813","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=158, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"816","81.613217","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=159, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"817","81.715623","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=160, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"818","81.817870","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=161, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"819","81.920435","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=162, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"820","82.022811","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=163, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"821","82.125311","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=164, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"822","82.227622","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=165, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"823","82.330029","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=166, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"824","82.432443","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=167, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"825","82.534834","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=168, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"826","82.637219","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=169, FN=0, Flags=........C, BI=100, SSID=Z5241154"
