"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","MCS index","Data rate","Info"
"438","44.646685","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=376, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"439","44.748905","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=377, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"440","44.851474","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=378, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"441","44.953673","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=379, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"442","45.056388","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=380, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"443","45.158660","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=381, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"446","45.261051","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=384, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"447","45.363464","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=385, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"448","45.465848","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=386, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"449","45.568250","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=387, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"450","45.670665","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=388, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"451","45.773068","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=389, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"452","45.875454","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=390, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"453","45.977866","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=391, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"454","46.080412","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=392, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"455","46.182664","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=393, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"456","46.285091","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=394, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"457","46.387443","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=395, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"458","46.489858","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=396, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"459","46.592270","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=397, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"460","46.694660","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=398, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"461","46.797055","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=399, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"462","46.899480","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=400, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"463","47.001853","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=401, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"464","47.104368","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=402, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"465","47.206650","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=403, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"466","47.309046","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=404, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"467","47.411488","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=405, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"468","47.513866","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=406, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"469","47.616256","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=407, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"470","47.718669","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=408, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"471","47.820915","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=409, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"472","47.923452","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=410, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"473","48.025866","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=411, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"474","48.128383","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=412, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"475","48.230657","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=413, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"476","48.333077","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=414, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"477","48.435481","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=415, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"478","48.537880","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=416, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"479","48.640292","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=417, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"480","48.742658","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=418, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"481","48.845055","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=419, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"482","48.947516","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=420, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"483","49.049865","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=421, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"484","49.152381","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=422, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"485","49.254682","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=423, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"486","49.357072","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=424, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"487","49.459468","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=425, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"488","49.561863","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=426, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"489","49.664302","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=427, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"490","49.766651","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=428, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"491","49.869060","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=429, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"492","49.971452","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=430, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"493","50.073857","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=431, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"494","50.176357","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=432, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"495","50.278651","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=433, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"496","50.381066","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=434, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"497","50.483484","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=435, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"498","50.585865","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=436, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"499","50.688255","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=437, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"500","50.790664","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=438, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"501","50.893084","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=439, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"502","50.995497","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=440, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"503","51.098109","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=441, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"504","51.200260","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=442, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"505","51.302656","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=443, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"506","51.405076","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=444, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"507","51.507470","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=445, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"508","51.609877","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=446, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"509","51.712252","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=447, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"510","51.814684","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=448, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"511","51.917067","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=449, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"512","52.019466","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=450, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"513","52.121858","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=451, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"514","52.224294","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=452, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"515","52.326679","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=453, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"516","52.429104","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=454, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"517","52.531459","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=455, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"518","52.633875","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=456, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"519","52.736282","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=457, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"520","52.838661","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=458, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"521","52.941367","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=459, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"522","53.043460","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=460, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"523","53.145858","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=461, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"524","53.248317","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=462, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"525","53.350679","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=463, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"526","53.453058","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=464, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"527","53.555469","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=465, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"528","53.657867","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=466, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"529","53.760253","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=467, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"530","53.862637","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=468, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"531","53.965049","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=469, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"532","54.067486","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=470, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"533","54.169893","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=471, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"534","54.272475","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=472, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"535","54.374535","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=473, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"536","54.477098","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=474, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"537","54.579479","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=475, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"538","54.681860","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=476, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"539","54.784260","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=477, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"540","54.886665","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=478, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"541","54.989055","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=479, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"542","55.091489","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=480, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"543","55.193884","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=481, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"544","55.296344","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=482, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"545","55.398688","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=483, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"546","55.501066","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=484, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"547","55.603486","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=485, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"548","55.705869","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=486, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"549","55.808283","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=487, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"550","55.910687","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=488, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"551","56.013072","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=489, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"552","56.115487","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=490, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"553","56.217876","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=491, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"554","56.320348","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=492, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"555","56.422679","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=493, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"556","56.525070","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=494, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"557","56.627466","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=495, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"558","56.729878","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=496, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"559","56.832298","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=497, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"560","56.934676","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=498, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"561","57.037059","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=499, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"562","57.139456","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=500, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"563","57.241868","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=501, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"564","57.344359","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=502, FN=0, Flags=........C, BI=100, SSID=Z5241154"
